spectrum_id,spectrum,category,wavenumbers,snr,resolution,artifacts
RS_1072,[0.         0.00111769 0.00164523 ... 0.09503289 0.09532215 0.0937961 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],59.635872898193576,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1073,[0.03606033 0.01330236 0.02488532 ... 0.73990157 0.74397363 0.76972541],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],23.329352143413246,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1074,[0.         0.01113623 0.0291492  ... 0.39894274 0.40908657 0.39393704],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],30.32337026210987,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1075,[0.         0.00928311 0.00570175 ... 0.3972555  0.39712829 0.39778989],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],40.499740366536386,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1076,[0.18261598 0.18440588 0.18019863 ... 0.47200655 0.47226838 0.47434707],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],117.28897228503251,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1077,[0.58745147 0.58773013 0.58761983 ... 0.00198013 0.00124359 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],98.56574072905502,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1078,[0.         0.00014977 0.00054206 ... 0.09799816 0.09793488 0.09797058],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],97.92426558096996,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1079,[0.00165786 0.00304412 0.00334221 ... 0.53039353 0.52938284 0.52949526],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],39.98198889842433,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1080,[0.         0.0014532  0.00116311 ... 0.62418609 0.62316508 0.62197232],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],57.20892567102077,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1081,[0.0180421  0.03821032 0.02879477 ... 0.20124214 0.19618458 0.18226471],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],33.18282642302762,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1082,[0.00272247 0.00208056 0.00156757 ... 0.83224218 0.8255405  0.82110386],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],143.18535502664332,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1083,"[1.00000000e+00 9.99950758e-01 9.97876020e-01 ... 4.33411700e-04
 4.06068053e-04 0.00000000e+00]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],139.78912458565088,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1084,[0.87027682 0.86792761 0.86606434 ... 0.6018595  0.58256041 0.55645464],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],138.80341285563645,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1085,[0.4338699  0.46833757 0.40476153 ... 0.80086592 0.78899103 0.82067525],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],29.810049641526216,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1086,[0.05925898 0.05938175 0.05788291 ... 0.99642329 0.99825688 1.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],85.5342804108611,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1087,[0.36529672 0.36530504 0.36552138 ... 0.9536166  0.94002776 0.92187705],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],78.66960492040107,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1088,[0.49329379 0.49574472 0.50927344 ... 0.         0.00864898 0.01311474],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],26.524550667574164,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1089,[0.59723136 0.59749989 0.5967824  ... 0.00260834 0.         0.00084916],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],48.132419200852695,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_1090,[0.0134043  0.00198837 0.01078799 ... 0.28778326 0.28161329 0.28525835],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],30.857299688691675,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1091,[0.66910571 0.6689079  0.66666491 ... 0.60474677 0.60403231 0.6070904 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],127.4939841459473,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1092,[1.         0.99833112 0.99609422 ... 0.65137146 0.65475441 0.65706345],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],146.56080415087501,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1093,[0.52930038 0.52764299 0.52810013 ... 0.42734113 0.42688545 0.43047536],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],109.2353696802924,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1094,[0.10945233 0.10987731 0.10813461 ... 0.69729215 0.69874216 0.70014786],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],120.66537706337759,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1095,[0.37146843 0.37027062 0.36803642 ... 0.9956108  0.99854191 1.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],91.56308227082638,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1096,[0.34620363 0.34686755 0.34610464 ... 0.55375655 0.55966144 0.55803425],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],42.099200066081266,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1097,[0.34383953 0.34414697 0.34747913 ... 0.00094796 0.00104092 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],48.00932564986438,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1098,[0.25530908 0.25506019 0.25463735 ... 0.34941756 0.34972646 0.34879654],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],71.10305992014591,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1099,[0.33866055 0.31161181 0.32652419 ... 0.06518527 0.01932109 0.0375723 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],24.95275527159654,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1100,[0.00123909 0.         0.00022956 ... 0.16654352 0.16788143 0.16757547],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],69.09759355405883,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1101,[0.38204424 0.35666954 0.47181503 ... 0.09351576 0.08209907 0.13526271],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],13.124110059688208,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1102,"[3.13556383e-04 0.00000000e+00 3.71636001e-03 ... 6.01249134e-01
 5.62708006e-01 5.31843983e-01]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],111.77754194538097,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1103,[0.6417604  0.62969044 0.62886683 ... 0.01469679 0.01333346 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],33.82340865860306,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1104,[0.0007951  0.00055697 0.         ... 0.30403406 0.30316452 0.30284482],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],91.5151993816465,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1105,"[1.15937819e-01 1.15879841e-01 1.15844737e-01 ... 5.31458783e-04
 8.57113053e-05 0.00000000e+00]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],84.11274312221974,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1106,[0.00405538 0.00404642 0.         ... 0.08867085 0.09053683 0.08743359],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],142.20033779448045,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1107,[0.01826792 0.01963506 0.02092064 ... 0.25665081 0.22228079 0.19562029],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],124.89678473640748,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1108,[0.04922407 0.05690119 0.06492777 ... 0.00724785 0.01338078 0.00561263],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],40.60979852040739,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1109,[0.         0.00110411 0.00163554 ... 0.82213981 0.8212683  0.8205304 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],132.60112800961278,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1110,[0.07415826 0.15094989 0.         ... 0.36028205 0.32926596 0.36199541],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],16.106215238292528,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_1111,[0.40091101 0.3950667  0.39342965 ... 0.59351446 0.59755928 0.59513176],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],40.30757641823793,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1112,"[7.87188013e-01 7.88219188e-01 7.87731578e-01 ... 1.33747629e-03
 3.67203491e-04 0.00000000e+00]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],95.40287254278265,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1113,[0.         0.00178262 0.00092598 ... 0.10972427 0.10998158 0.10747564],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],76.79365162081737,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1114,[0.87759476 0.87686425 0.87545399 ... 0.0109758  0.01153545 0.01178248],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],142.40963020970403,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1115,[1.         0.99904595 0.9982448  ... 0.02661666 0.02713176 0.0274992 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],78.33718873752662,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1116,[0.60429912 0.59271141 0.61626459 ... 0.5537112  0.57382804 0.54451641],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],21.984105839115433,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1117,[0.01175949 0.01479673 0.01512101 ... 0.00316223 0.00094981 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],82.74730383516614,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1118,[0.59913692 0.64769651 0.58359954 ... 0.28275889 0.25501329 0.29211889],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],28.41498120792912,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1119,[0.         0.0022396  0.00295558 ... 0.2266915  0.2270237  0.22448235],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],147.3906976731789,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1120,[0.19807303 0.18919506 0.21562815 ... 0.60748728 0.55067333 0.59323451],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],19.159552471606837,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1121,[0.         0.00238731 0.00335709 ... 0.062049   0.06127742 0.06075559],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],148.14018360675774,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1122,[0.8242044  0.82348824 0.82240379 ... 0.00271767 0.00182335 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],149.83097291976247,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1123,"[7.85788260e-01 7.85002087e-01 7.83770930e-01 ... 1.00359411e-03
 5.76165633e-04 0.00000000e+00]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],64.79968330267423,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_1124,[0.84109847 0.84037602 0.83982404 ... 0.00213043 0.00137909 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],97.59025423720507,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1125,[0.         0.00149681 0.00237632 ... 0.99834888 0.99909749 1.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],92.10581953930003,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1126,"[3.30375854e-01 3.30607867e-01 3.33278437e-01 ... 1.97925628e-03
 0.00000000e+00 2.12281304e-04]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],82.62142246588597,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1127,"[5.03821677e-05 0.00000000e+00 6.94851410e-04 ... 3.83973068e-02
 3.79143736e-02 3.81689254e-02]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],43.40183984599447,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_1128,[0.32093944 0.32101143 0.32284713 ... 0.00817841 0.00400804 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],84.0405969678911,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1129,[1.         0.99855058 0.99705213 ... 0.12793986 0.12766898 0.12709966],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],62.90056443088167,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_1130,[0.         0.0034795  0.01098706 ... 0.43731879 0.43718218 0.44784703],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],30.066197168348555,2,"{'cosmic_spike': True, 'fluorescence': False}"
RS_1131,[0.         0.00071307 0.00091566 ... 0.44878989 0.43616636 0.42326488],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],52.6224112238003,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1132,[0.95133298 0.94829709 0.94711627 ... 0.09901943 0.10016191 0.1009867 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],74.13588248498212,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1133,[0.7712296  0.76813563 0.76978657 ... 0.02522587 0.02590956 0.02603767],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],43.467215402609085,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1134,[0.1625055  0.09048713 0.11498428 ... 0.75041822 0.75768088 0.78756691],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],19.53422664229096,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1135,[1.         0.99824288 0.99622905 ... 0.14854023 0.14831307 0.14848897],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],103.38588167511938,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1136,[0.         0.00169401 0.00290055 ... 0.67542025 0.67404318 0.67382393],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],118.77831139737063,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1137,[0.03935484 0.04240478 0.0735216  ... 0.44433899 0.52902186 0.47196625],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],27.875629250806064,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1138,[0.         0.00024848 0.00061092 ... 0.1327764  0.1325171  0.13276405],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],86.81658216704555,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1139,[0.61279263 0.61006529 0.60966244 ... 0.18303223 0.18276433 0.18291486],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],73.18849211045759,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1140,[0.48584037 0.4856151  0.48409288 ... 0.00104109 0.00178948 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],86.73572637142526,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1141,"[7.04983919e-01 7.05003137e-01 7.04467005e-01 ... 8.02078170e-04
 0.00000000e+00 1.89174897e-04]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],66.8302526177579,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1142,[0.00120222 0.         0.0020454  ... 0.04842018 0.04272369 0.03784247],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],88.15510151035343,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1143,[0.00064853 0.         0.00377695 ... 0.64016409 0.64024871 0.63875759],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],44.26873978775499,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1144,[0.57659309 0.57548601 0.57365774 ... 0.08543881 0.08702981 0.08728527],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],133.99784161274556,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1145,"[3.15064496e-03 1.94239280e-03 6.52784606e-04 ... 9.75761351e-01
 9.76432696e-01 9.77503807e-01]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],129.5878702153481,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1146,[0.8220734  0.85198207 0.78734752 ... 0.16879885 0.18826071 0.10094294],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],21.315891892007365,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1147,[0.13913571 0.09321824 0.07211385 ... 0.8617272  0.8966698  0.79273662],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],12.655758495109746,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1148,[0.01252975 0.02248404 0.03581811 ... 0.73331643 0.7366275  0.71928811],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],29.036563113089148,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1149,[0.         0.00021504 0.00183946 ... 0.05399171 0.05398618 0.05405503],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],32.58416161280229,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1150,[0.00356433 0.         0.00590415 ... 0.4599097  0.46194834 0.46594578],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],29.23460459005205,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1151,[0.         0.00167244 0.00154419 ... 0.51200987 0.51165024 0.5089966 ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],76.15773406205626,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1152,[0.         0.00053453 0.00137976 ... 0.3522205  0.35146302 0.34990228],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],136.02246260080148,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1153,[0.60366326 0.60131512 0.59837531 ... 0.19473924 0.17950945 0.16488133],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],35.257663068951906,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1154,[0.00388908 0.00640347 0.         ... 0.12596444 0.12242033 0.12798678],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],39.63125618989608,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1155,[0.32295981 0.32282749 0.31929943 ... 0.55109951 0.55289735 0.55548844],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],113.60079381960055,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1156,[0.26837936 0.2680061  0.26785497 ... 0.23172521 0.23076777 0.23251033],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],73.18589246382942,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1157,[0.00140494 0.00076658 0.00114471 ... 0.44949918 0.44949176 0.45134622],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],110.11617150374815,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1158,"[2.99858335e-04 2.97894721e-05 0.00000000e+00 ... 6.73611827e-01
 6.74089214e-01 6.75093194e-01]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],109.56357983475296,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1159,[0.         0.00238201 0.00269469 ... 0.39275009 0.3919565  0.39086844],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],50.75035317042897,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1160,[0.         0.00104528 0.00150737 ... 0.90631471 0.90626923 0.90706655],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],128.8198393041004,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1161,[0.91965955 0.91898608 0.91788113 ... 0.00243736 0.00112059 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],43.18838083036648,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1162,[0.1873481  0.18562386 0.18408854 ... 0.53559031 0.53100898 0.53501615],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],47.67070315537678,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1163,"[8.33061609e-01 8.33946408e-01 8.35061065e-01 ... 3.07677718e-03
 6.12528601e-04 0.00000000e+00]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],88.60929612651917,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1164,[0.09089279 0.09073662 0.09207551 ... 0.18228283 0.1831112  0.18333953],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],108.06774511832208,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1165,[0.         0.00102184 0.00233188 ... 0.7205804  0.72075657 0.71973599],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],99.77324289569674,2,"{'cosmic_spike': False, 'fluorescence': True}"
RS_1166,[0.2250522  0.2280437  0.22699652 ... 0.00635231 0.00333952 0.        ],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],37.430240825576114,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1167,"[2.63037181e-02 2.36776653e-02 6.41094623e-04 ... 7.40933449e-01
 7.47327080e-01 7.14795700e-01]",pharmaceutical,[ 100  102  104 ... 3194 3196 3198],21.8065724863755,2,"{'cosmic_spike': False, 'fluorescence': False}"
RS_1168,[0.14831856 0.09674684 0.13862732 ... 0.69553034 0.6787258  0.77717382],pharmaceutical,[ 100  102  104 ... 3194 3196 3198],18.44782121777535,2,"{'cosmic_spike': False, 'fluorescence': False}"
